NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,CTL,STAT,CONST,SAMP_EN,RH,CPLX_LOCAL,GROUP
DRP.PMA_CTRL_1_LANE6,1801,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_2_LANE6,1802,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_2_LANE6,1803,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_WIDTH_CTRL_LANE6,1806,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_WIDTH_CTRL_LANE6,1807,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_GAIN_CTRL_LANE6,1810,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_GAIN_CTRL_LANE6,1811,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_GAIN_CTRL_LANE6,1812,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_GAIN_CTRL_LANE6,1813,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_REFCLK_SYNC_CTRL_LANE6,1816,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_REFCLK_SYNC_CTRL_LANE6,1817,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_EQ_CTRL_LANE6,1878,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_EQ_CTRL_LANE6,1879,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_USER_REG_CTRL_LANE6,1880,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_USER_REG_CTRL_LANE6,1881,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OVERRIDE_CTRL_LANE6,1918,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OVERRIDE_CTRL_LANE6,1919,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXOUTCLK0_LANE_SEL,8000,0,0,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXOUTCLK1_LANE_SEL,8000,0,3,5,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK0_LANE_SEL,8000,0,6,8,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK1_LANE_SEL,8000,0,9,11,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK2_LANE_SEL,8000,0,12,14,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK3_LANE_SEL,8000,0,15,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK3_LANE_SEL,8001,1,0,1,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.MULTI_LANE_MODE,8002,0,0,4,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_HYST_EN_0,8002,0,5,5,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_HYST_EN_1,8002,0,6,6,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_MUX_DIV2_SEL_0,8002,0,7,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_MUX_DIV2_SEL_1,8002,0,8,8,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_TERM_EN_0,8002,0,9,9,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.ACCLK_TERM_EN_1,8002,0,10,10,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.WATCH_DOG_TIMER,8004,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.WATCH_DOG_TIMER,8005,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.IGNORE_SINGLE_SEU_ERR,8008,0,14,14,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.IGNORE_DOUBLE_SEU_ERR,8008,0,15,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BYPASS_SERDES_CONFIG,8009,0,1,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.IGNORE_FIRMWARE_CRC,8009,0,3,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.CONFIG_MEM_WRITE_EN,8009,0,4,4,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BYPASS_FIRMWARE_CRC_CHECK,8009,0,5,5,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RSVD_REG_2,8010,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RSVD_REG_2,8011,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESET_IGNORE_FIBINITDONE_LANE7,1E04,0,6,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESET_IGNORE_GTZINITDONE_LANE7,1E04,0,8,9,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXRESETDONE_TIME_LANE7,1E04,0,10,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_CLK_DIV,18214,0,0,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_CLK_DIV_NON_2N_EN,18214,0,7,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_CLK_DIV_NON_2N_RESET_VAL,18216,0,0,11,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXRESETDONE_TIME_LANE7,1E05,1,0,4,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.GTZ_POWER_UP_LANE7,1E06,0,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXUSRCLK_SEL_LANE7,1E06,0,1,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXUSRCLK_SEL_LANE7,1E06,0,4,6,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_MULTICAST_GROUP_ID_LANE7,1E08,0,0,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_IGNORE_BROADCAST_LANE7,1E08,0,8,8,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE4,100C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE4,100D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE4,100E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE4,100F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE4,107A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE4,107B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE4,107C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE4,107D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE4,107E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE4,107F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE4,10A0,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE4,10A1,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE4,10A2,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE4,10A3,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE4,10A4,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE4,10A5,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE4,10A6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE4,10A7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE4,10B6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE4,10B7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE4,10C8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE4,10C9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE4,10CA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE4,10CB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE4,111C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE4,111D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE4,111E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE4,111F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE4,112A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE4,112B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE0,11C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE0,11D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE0,11E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE0,11F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE4,11F8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE4,11F9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE4,11FA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE4,11FB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE4,120A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE4,120B,1,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.DRV_IMP_CONFIG_LANE4,120B,0,1,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE4,120C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE4,120D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE4,120E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE4,120F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE0,12A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE0,12B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE5,140C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE5,140D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE5,140E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE5,140F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE5,147A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE5,147B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE5,147C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE5,147D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE5,147E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE5,147F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE5,14A0,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE5,14A1,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE5,14A2,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE5,14A3,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE5,14A4,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE5,14A5,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE5,14A6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE5,14A7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE5,14B6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE5,14B7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE5,14C8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE5,14C9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE5,14CA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE5,14CB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE5,151C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE5,151D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE5,151E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE5,151F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE5,152A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE5,152B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE5,15F8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE5,15F9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE5,15FA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE5,15FB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE5,160A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE5,160B,1,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.DRV_IMP_CONFIG_LANE5,160B,0,1,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE5,160C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE5,160D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE5,160E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE5,160F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE6,180C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE6,180D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE6,180E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE6,180F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE6,187A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE6,187B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE6,187C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE6,187D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE6,187E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PATTERN_CTRL_LANE6,187F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE6,18A0,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PATTERN_CTRL_LANE6,18A1,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE6,18A2,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ALT_PATTERN_CTRL_LANE6,18A3,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE6,18A4,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_USER_REG_CTRL_LANE6,18A5,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE6,18A6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_ERR_MON_CTRL_LANE6,18A7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE6,18B6,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_FAR_LPBK_CTRL_LANE6,18B7,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE6,18C8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_DFE_PHASE_CTRL_LANE6,18C9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE6,18CA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_PHASE_INT_CTRL_LANE6,18CB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE6,191C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_CORE_CTRL_LANE6,191D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE6,191E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_OVRD_ANALOG_CTRL_LANE6,191F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE6,192A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SIGNAL_OK_CTRL_LANE6,192B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE6,19F8,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.BROADCAST_CTRL_LANE6,19F9,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE6,19FA,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SBUS_TEST_RW_LANE6,19FB,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_MODE_SEL_LANE6,1A00,0,0,1,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_MODE_SEL_LANE6,1A00,0,2,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_LOOPBACK_SEL_LANE6,1A00,0,4,5,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXOUTCLK_SEL_LANE6,1A00,0,6,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXOUTCLK_SEL_LANE6,1A00,0,8,9,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXFIFO_BITSLIP_RESET_TIME_LANE6,1A00,0,11,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXFIFO_BITSLIP_RESET_TIME_LANE6,1A01,1,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXFIFO_RESET_ON_BITSLIP_LANE6,1A01,0,1,1,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXFIFO_EN_LANE6,1A01,0,2,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_CLK_GATING_EN_LANE6,1A01,0,3,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXFIFO_EN_LANE6,1A01,0,4,4,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_CLK_GATING_EN_LANE6,1A01,0,5,5,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_NEAREND_LPBK_CLK_SEL_LANE6,1A01,0,6,6,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_SAMPLE_PERIOD_LANE6,1A01,0,7,9,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_SAMPLE_PERIOD_LANE6,1A01,0,10,12,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESET_MODE_LANE6,1A02,0,0,1,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESETDONE_IGNORE_RDY_LANE6,1A02,0,2,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXPMARESET_TIME_LANE6,1A02,0,4,11,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXPMARESET_TIME_LANE6,1A02,0,12,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXPMARESET_TIME_LANE6,1A03,1,0,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXRESETDONE_TIME_LANE6,1A03,0,4,14,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESET_IGNORE_FIBINITDONE_LANE6,1A04,0,6,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RESET_IGNORE_GTZINITDONE_LANE6,1A04,0,8,9,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXRESETDONE_TIME_LANE6,1A04,0,10,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXRESETDONE_TIME_LANE6,1A05,1,0,4,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.GTZ_POWER_UP_LANE6,1A06,0,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TXUSRCLK_SEL_LANE6,1A06,0,1,3,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RXUSRCLK_SEL_LANE6,1A06,0,4,6,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_MULTICAST_GROUP_ID_LANE6,1A08,0,0,7,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_IGNORE_BROADCAST_LANE6,1A08,0,8,8,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE6,1A0A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_ASYNC_CTRL_LANE6,1A0B,1,0,0,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.DRV_IMP_CONFIG_LANE6,1A0B,0,1,2,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE6,1A0C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.FIB_RSVD_REG_LANE6,1A0D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE6,1A0E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.SERDES_CONTROL_REG_LANE6,1A0F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_1_LANE7,1C00,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_1_LANE7,1C01,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_2_LANE7,1C02,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_CTRL_2_LANE7,1C03,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_WIDTH_CTRL_LANE7,1C06,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.PMA_WIDTH_CTRL_LANE7,1C07,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE7,1C0C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_PHASE_CTRL_LANE7,1C0D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE7,1C0E,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_HALT_CTRL_LANE7,1C0F,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_GAIN_CTRL_LANE7,1C10,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_GAIN_CTRL_LANE7,1C11,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_GAIN_CTRL_LANE7,1C12,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.RX_GAIN_CTRL_LANE7,1C13,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_REFCLK_SYNC_CTRL_LANE7,1C16,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_REFCLK_SYNC_CTRL_LANE7,1C17,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_EQ_CTRL_LANE7,1C78,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_EQ_CTRL_LANE7,1C79,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE7,1C7A,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUTPUT_CTRL_LANE7,1C7B,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE7,1C7C,0,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
DRP.TX_OUT_LPBK_CTRL_LANE7,1C7D,1,0,15,attr,rw,,,,,,,,,GTZE2_OCTAL
